comparison,channel,axis,policy,target,control,metric,effect_definition,context,unit_count,prompt_count,mean_effect,median_effect,positive_fraction,prompt_bootstrap_mean_ci_low,prompt_bootstrap_mean_ci_high,seed_replicate_spearman
leverage:value_shift:top4>random3:target=0.02,leverage,policy,value_shift,0.02,random3,x0_relative_rms,paired_log_ratio,noisy_t1000,64,32,0.12861227387936716,0.10689838384155062,0.796875,0.06469263949747078,0.19423766451017616,0.3724340175953079
leverage:value_shift:top4>random3:target=0.02,leverage,policy,value_shift,0.02,random3,x0_relative_rms,paired_log_ratio,noisy_t500,64,32,0.015016886354976385,-0.004573238624646846,0.484375,-0.008479769904623307,0.039400066491976096,0.3291788856304985
leverage:value_shift:top4>random3:target=0.02,leverage,policy,value_shift,0.02,random3,x0_relative_rms,paired_log_ratio,pooled,128,32,0.07181458011717176,0.04305920463342454,0.640625,0.03357495968133999,0.11123068375097031,0.3416422287390029
leverage:value_shift:top4>random4:target=0.02,leverage,policy,value_shift,0.02,random4,x0_relative_rms,paired_log_ratio,noisy_t1000,64,32,0.20199744635827904,0.12376999545673638,0.71875,0.1104763969452126,0.3068554369742234,0.2162756598240469
leverage:value_shift:top4>random4:target=0.02,leverage,policy,value_shift,0.02,random4,x0_relative_rms,paired_log_ratio,noisy_t500,64,32,0.21130562051656904,0.17517464201554805,0.921875,0.1600161569774614,0.26953180063797877,0.2716275659824047
leverage:value_shift:top4>random4:target=0.02,leverage,policy,value_shift,0.02,random4,x0_relative_rms,paired_log_ratio,pooled,128,32,0.20665153343742404,0.1625255812850595,0.8203125,0.14253281118363922,0.27764916076369045,0.17705278592375365
leverage:value_shift:top4>random5:target=0.02,leverage,policy,value_shift,0.02,random5,x0_relative_rms,paired_log_ratio,noisy_t1000,64,32,0.28498982904645265,0.24138853974774804,0.890625,0.19334224094677022,0.3842628200958243,0.47140762463343105
leverage:value_shift:top4>random5:target=0.02,leverage,policy,value_shift,0.02,random5,x0_relative_rms,paired_log_ratio,noisy_t500,64,32,0.2084491073117201,0.17682994202820673,0.859375,0.15145322703381886,0.2760046277213918,0.5472873900293254
leverage:value_shift:top4>random5:target=0.02,leverage,policy,value_shift,0.02,random5,x0_relative_rms,paired_log_ratio,pooled,128,32,0.2467194681790864,0.2070015018793045,0.875,0.1794664806415655,0.32184123801589526,0.5777126099706744
leverage:value_shift:top4>random6:target=0.02,leverage,policy,value_shift,0.02,random6,x0_relative_rms,paired_log_ratio,noisy_t1000,64,32,0.1747025806876208,0.15249227345692198,0.75,0.10371768894696475,0.24540051377063787,0.5296920821114369
leverage:value_shift:top4>random6:target=0.02,leverage,policy,value_shift,0.02,random6,x0_relative_rms,paired_log_ratio,noisy_t500,64,32,0.10379898535408208,0.0712117956194632,0.90625,0.08120495052926331,0.12704857327244315,-0.10777126099706744
leverage:value_shift:top4>random6:target=0.02,leverage,policy,value_shift,0.02,random6,x0_relative_rms,paired_log_ratio,pooled,128,32,0.13925078302085145,0.09695990945054114,0.828125,0.09963142337900946,0.1798098977169139,0.3669354838709677
leverage:value_shift:top4>random7:target=0.02,leverage,policy,value_shift,0.02,random7,x0_relative_rms,paired_log_ratio,noisy_t1000,64,32,0.14332215678360138,0.10735230842613391,0.75,0.07061129954716766,0.21763326455233528,0.10703812316715541
leverage:value_shift:top4>random7:target=0.02,leverage,policy,value_shift,0.02,random7,x0_relative_rms,paired_log_ratio,noisy_t500,64,32,0.11214880288330543,0.09419861633366297,0.75,0.07155830570918253,0.15382332837351992,0.1759530791788856
leverage:value_shift:top4>random7:target=0.02,leverage,policy,value_shift,0.02,random7,x0_relative_rms,paired_log_ratio,pooled,128,32,0.12773547983345343,0.09903291652472082,0.75,0.07712596116886906,0.18010352491198317,0.1719208211143695
leverage:policy_contrast:top4>random0:target=0.02,leverage,policy,policy_contrast,0.02,random0,x0_relative_rms,paired_log_ratio,noisy_t1000,64,32,0.16468492656207456,0.11495618133452667,0.765625,0.09912891697728295,0.23566076789511642,-0.13673020527859234
leverage:policy_contrast:top4>random0:target=0.02,leverage,policy,policy_contrast,0.02,random0,x0_relative_rms,paired_log_ratio,noisy_t500,64,32,0.11193861874965393,0.1012398921783993,0.8125,0.07639702033728266,0.15170357235728954,0.19098240469208208
leverage:policy_contrast:top4>random0:target=0.02,leverage,policy,policy_contrast,0.02,random0,x0_relative_rms,paired_log_ratio,pooled,128,32,0.13831177265586422,0.10603688431991541,0.7890625,0.10195931270904605,0.17456392129853981,-0.003299120234604105
leverage:policy_contrast:top4>random1:target=0.02,leverage,policy,policy_contrast,0.02,random1,x0_relative_rms,paired_log_ratio,noisy_t1000,64,32,0.20826759929377103,0.195670726580435,0.8125,0.14857532658796058,0.2683426133897217,-0.06964809384164222
leverage:policy_contrast:top4>random1:target=0.02,leverage,policy,policy_contrast,0.02,random1,x0_relative_rms,paired_log_ratio,noisy_t500,64,32,0.1334419148148389,0.15110042497182685,0.90625,0.10133420667853514,0.16426267905755568,0.09897360703812315
leverage:policy_contrast:top4>random1:target=0.02,leverage,policy,policy_contrast,0.02,random1,x0_relative_rms,paired_log_ratio,pooled,128,32,0.170854757054305,0.16332902452686837,0.859375,0.13355396305644537,0.20728745301501197,-0.017961876832844573
leverage:policy_contrast:top4>random2:target=0.02,leverage,policy,policy_contrast,0.02,random2,x0_relative_rms,paired_log_ratio,noisy_t1000,64,32,0.2793179749802205,0.2623951115301729,0.921875,0.20477312861872882,0.35330473194487433,0.02126099706744868
leverage:policy_contrast:top4>random2:target=0.02,leverage,policy,policy_contrast,0.02,random2,x0_relative_rms,paired_log_ratio,noisy_t500,64,32,0.15677686828488596,0.14887864590748107,0.96875,0.1273758210722015,0.18451011514458598,0.11656891495601172
leverage:policy_contrast:top4>random2:target=0.02,leverage,policy,policy_contrast,0.02,random2,x0_relative_rms,paired_log_ratio,pooled,128,32,0.21804742163255322,0.19545207499499556,0.9453125,0.17566247556310868,0.2565382312769802,-0.05865102639296187
leverage:policy_contrast:top4>random3:target=0.02,leverage,policy,policy_contrast,0.02,random3,x0_relative_rms,paired_log_ratio,noisy_t1000,64,32,0.21663726064352745,0.2123799929926168,0.859375,0.16027363915578569,0.26892929665201915,0.03629032258064516
leverage:policy_contrast:top4>random3:target=0.02,leverage,policy,policy_contrast,0.02,random3,x0_relative_rms,paired_log_ratio,noisy_t500,64,32,0.11541564328901205,0.11505509618870907,0.90625,0.08865472247675213,0.14062516680698242,0.4721407624633431
leverage:policy_contrast:top4>random3:target=0.02,leverage,policy,policy_contrast,0.02,random3,x0_relative_rms,paired_log_ratio,pooled,128,32,0.16602645196626975,0.13674322629782942,0.8828125,0.13159091197867998,0.19795203261682542,0.03482404692082111
leverage:policy_contrast:top4>random4:target=0.02,leverage,policy,policy_contrast,0.02,random4,x0_relative_rms,paired_log_ratio,noisy_t1000,64,32,0.036994732137696947,0.08684723108588473,0.65625,-0.07732295363241702,0.13795103427222996,0.30461876832844575
leverage:policy_contrast:top4>random4:target=0.02,leverage,policy,policy_contrast,0.02,random4,x0_relative_rms,paired_log_ratio,noisy_t500,64,32,-0.11630160608278964,-0.08353866206590566,0.296875,-0.18889603621773016,-0.05253286565923155,0.4930351906158357
leverage:policy_contrast:top4>random4:target=0.02,leverage,policy,policy_contrast,0.02,random4,x0_relative_rms,paired_log_ratio,pooled,128,32,-0.03965343697254635,-0.02276243056077569,0.4765625,-0.12504755296218587,0.037313656092148456,0.4083577712609971
leverage:policy_contrast:top4>random5:target=0.02,leverage,policy,policy_contrast,0.02,random5,x0_relative_rms,paired_log_ratio,noisy_t1000,64,32,0.18503097930636256,0.16361299468514562,0.828125,0.11561618919908989,0.257081320663373,0.1033724340175953
leverage:policy_contrast:top4>random5:target=0.02,leverage,policy,policy_contrast,0.02,random5,x0_relative_rms,paired_log_ratio,noisy_t500,64,32,0.10573955806770104,0.0918267687585981,0.828125,0.07150931188135255,0.14327898277825057,0.4266862170087976
leverage:policy_contrast:top4>random5:target=0.02,leverage,policy,policy_contrast,0.02,random5,x0_relative_rms,paired_log_ratio,pooled,128,32,0.1453852686870318,0.12523788319810863,0.828125,0.10601590058744453,0.19496009887032187,0.12316715542521992
leverage:policy_contrast:top4>random6:target=0.02,leverage,policy,policy_contrast,0.02,random6,x0_relative_rms,paired_log_ratio,noisy_t1000,64,32,0.22316463747161353,0.22028585862865213,0.890625,0.14779523255413368,0.2947285125411826,0.38416422287390023
leverage:policy_contrast:top4>random6:target=0.02,leverage,policy,policy_contrast,0.02,random6,x0_relative_rms,paired_log_ratio,noisy_t500,64,32,0.13521280993643336,0.12431377181861292,0.9375,0.10816062707732459,0.16280551816453515,0.18365102639296185
leverage:policy_contrast:top4>random6:target=0.02,leverage,policy,policy_contrast,0.02,random6,x0_relative_rms,paired_log_ratio,pooled,128,32,0.17918872370402344,0.16635709977832416,0.9140625,0.1363675573473267,0.21806533869126465,0.29838709677419356
leverage:policy_contrast:top4>random7:target=0.02,leverage,policy,policy_contrast,0.02,random7,x0_relative_rms,paired_log_ratio,noisy_t1000,64,32,-0.02027434249993694,0.07569447801100021,0.53125,-0.1287554532906766,0.07992285886524997,0.13746334310850436
leverage:policy_contrast:top4>random7:target=0.02,leverage,policy,policy_contrast,0.02,random7,x0_relative_rms,paired_log_ratio,noisy_t500,64,32,-0.12150043493176223,-0.10146891957502742,0.25,-0.1910333229516521,-0.0634063863178348,0.281891495601173
leverage:policy_contrast:top4>random7:target=0.02,leverage,policy,policy_contrast,0.02,random7,x0_relative_rms,paired_log_ratio,pooled,128,32,-0.07088738871584957,-0.0464081913217603,0.390625,-0.15334970023217492,0.00284686316643037,0.2686950146627566
