prompt_split,switch_type,mode,current_frame,nominal_timestep,episode,stale_a_visible,boundary_offset,layer,head,prompt_history_excess,policy_prompt_score,stale_a_mass,persistent_content,persistent_positioned,persistent_output
all,scene_action,clean,60,0,B,1,3,3,10,0.5481728613376617,0.3488807176229818,0.6389298737049103,0.00012299418449401855,0.00034230947494506836,-0.0003129243850708008
all,scene_action,clean,60,0,B,1,3,3,11,0.05721816420555115,0.032017939760679584,0.6219543218612671,-0.0001812577247619629,-0.00023114681243896484,0.0006699562072753906
all,scene_action,clean,60,0,B,1,3,4,0,-0.0013598501682281494,0.22311605456873423,0.9265123009681702,-0.00033408403396606445,9.167194366455078e-05,-0.0001323223114013672
all,scene_action,clean,60,0,B,1,3,4,1,0.6233809888362885,-0.06568625101734371,0.5203909873962402,2.8818845748901367e-05,8.124113082885742e-05,-0.00023061037063598633
all,scene_action,clean,60,0,B,1,3,4,2,0.21725665032863617,0.30147842870493347,0.7599304020404816,0.00030931830406188965,0.00027421116828918457,-0.0008994340896606445
all,scene_action,clean,60,0,B,1,3,4,3,0.22770792245864868,0.07298330482255144,0.35532529652118683,3.5643577575683594e-05,-0.00011655688285827637,4.3332576751708984e-05
all,scene_action,clean,60,0,B,1,3,4,4,0.31685636192560196,-0.43696333357515627,0.8814453482627869,0.0008033812046051025,0.0005992203950881958,-0.0015246570110321045
all,scene_action,clean,60,0,B,1,3,4,5,0.004768572747707367,0.053234895181854286,0.9868940114974976,0.0003082752227783203,0.0002110004425048828,0.0014948844909667969
all,scene_action,clean,60,0,B,1,3,4,6,0.21905330941081047,0.7407814329647442,0.639434814453125,-0.00015148520469665527,-7.072091102600098e-05,-0.0006915926933288574
all,scene_action,clean,60,0,B,1,3,4,7,-0.38052280247211456,0.256102594859845,0.6586700081825256,6.130337715148926e-05,-3.1113624572753906e-05,0.0003101229667663574
all,scene_action,clean,60,0,B,1,3,4,8,0.267558753490448,0.07448175862100631,0.8191378712654114,-0.0004056394100189209,-0.0004672110080718994,4.887580871582031e-05
all,scene_action,clean,60,0,B,1,3,4,9,-0.1577426791191101,0.4293119898468801,0.8069000244140625,-0.0006473660469055176,0.00047719478607177734,-0.0003903210163116455
all,scene_action,clean,60,0,B,1,3,4,10,0.15800030529499054,0.3747703095903967,0.52056884765625,-0.0006156265735626221,-0.0002656280994415283,-0.000518798828125
all,scene_action,clean,60,0,B,1,3,4,11,0.37549641728401184,0.1611757674882977,0.5595331490039825,-0.00014072656631469727,-0.00023868680000305176,-6.860494613647461e-05
all,scene_action,clean,60,0,B,1,3,5,0,0.3616715371608734,0.432106967067317,0.3654276430606842,-0.00014168024063110352,0.00022536516189575195,0.00018745660781860352
all,scene_action,clean,60,0,B,1,3,5,1,-0.338892862200737,0.11164348875060964,0.9723067879676819,-0.00016430020332336426,-5.888938903808594e-05,0.00048166513442993164
all,scene_action,clean,60,0,B,1,3,5,2,-0.04046329855918884,0.2546596253455662,0.9978946149349213,0.0001296401023864746,0.00011181831359863281,0.0003370940685272217
all,scene_action,clean,60,0,B,1,3,5,3,0.18627692759037018,0.624304032667856,0.8217065036296844,-0.00026601552963256836,-0.00013205409049987793,-0.00046312808990478516
all,scene_action,clean,60,0,B,1,3,5,4,-0.06471441686153412,0.3794688196266385,0.9785302579402924,-0.00012877583503723145,-0.00020310282707214355,-0.008770763874053955
all,scene_action,clean,60,0,B,1,3,5,5,0.05855429172515869,0.5721570687848345,0.5064758658409119,-0.0002480745315551758,-0.0004018247127532959,-0.003136575222015381
all,scene_action,clean,60,0,B,1,3,5,6,0.026569142937660217,0.7033644028346367,0.8867841064929962,-0.0005097687244415283,0.0001207888126373291,0.0002155900001525879
all,scene_action,clean,60,0,B,1,3,5,7,0.04661628603935242,-0.07819107740862327,0.12407702207565308,-0.00019720196723937988,-0.00014007091522216797,0.00021374225616455078
all,scene_action,clean,60,0,B,1,3,5,8,0.05627715587615967,0.9723308193411198,0.7057182490825653,0.0004328787326812744,0.0002790093421936035,0.0005564391613006592
all,scene_action,clean,60,0,B,1,3,5,9,-0.05560968816280365,0.06641212195352464,0.9887807369232178,-0.0002262592315673828,-0.00026348233222961426,0.00026410818099975586
all,scene_action,clean,60,0,B,1,3,5,10,0.6202641278505325,0.3107773754770692,0.033845728263258934,-0.0002334117889404297,-0.00023165345191955566,0.0009312033653259277
all,scene_action,clean,60,0,B,1,3,5,11,-0.06538771092891693,0.36788229707062126,0.879993200302124,-0.0004501640796661377,-0.0005055665969848633,-0.00029417872428894043
all,scene_action,clean,60,0,B,1,3,6,0,-0.011746376752853394,0.6719555585472653,0.695059597492218,-0.0004108548164367676,3.9458274841308594e-05,0.0018002986907958984
all,scene_action,clean,60,0,B,1,3,6,1,0.4468870460987091,0.6339743724927812,0.6253359317779541,-0.0001532435417175293,-0.0005036294460296631,-0.0006243884563446045
all,scene_action,clean,60,0,B,1,3,6,2,-0.34422333538532257,0.36300737144089895,0.37128619849681854,0.00023126602172851562,0.0001824796199798584,0.001901179552078247
all,scene_action,clean,60,0,B,1,3,6,3,0.5878237336874008,0.3410729330743772,0.6593984365463257,0.0005010664463043213,0.0010738074779510498,0.0014656782150268555
all,scene_action,clean,60,0,B,1,3,6,4,0.683395266532898,0.2431974209114503,0.36742597818374634,-0.00012448430061340332,9.700655937194824e-05,0.0003196895122528076
all,scene_action,clean,60,0,B,1,3,6,5,0.029297471046447754,1.3926601418996798,0.7599542140960693,-0.00017061829566955566,0.00022807717323303223,-0.0007756352424621582
all,scene_action,clean,60,0,B,1,3,6,6,0.13152116537094116,0.834393316273998,0.8154572248458862,7.496774196624756e-05,0.000638917088508606,0.005179047584533691
all,scene_action,clean,60,0,B,1,3,6,7,-0.15037378668785095,0.5073781596919229,0.6427173018455505,0.0003540217876434326,8.717179298400879e-05,0.0023160576820373535
all,scene_action,clean,60,0,B,1,3,6,8,0.10090245306491852,0.7255813726249947,0.48395688831806183,-0.00011330842971801758,0.00011444091796875,1.3738870620727539e-05
all,scene_action,clean,60,0,B,1,3,6,9,0.20897603034973145,0.7205223091569307,0.8029090464115143,0.0009537339210510254,0.0007345378398895264,0.0013262629508972168
all,scene_action,clean,60,0,B,1,3,6,10,-0.12733405828475952,0.39000368549044906,0.7420785427093506,1.6301870346069336e-05,6.726384162902832e-05,0.0005271434783935547
all,scene_action,clean,60,0,B,1,3,6,11,0.029304251074790955,0.17578209518649124,0.980389803647995,0.00036776624619960785,9.302422404289246e-05,0.0013832449913024902
all,scene_action,clean,60,0,B,1,3,7,0,-0.08407223224639893,-0.017407901081595574,0.98171666264534,0.0005427300930023193,0.0005981028079986572,0.0020192861557006836
all,scene_action,clean,60,0,B,1,3,7,1,0.3105880171060562,0.5359214465862853,0.3708457946777344,-0.0004363059997558594,-0.00013363361358642578,0.0021160542964935303
all,scene_action,clean,60,0,B,1,3,7,2,-0.07585209608078003,0.7239349796323151,0.6982430815696716,-0.000344693660736084,-0.00029164552688598633,0.0023535490036010742
all,scene_action,clean,60,0,B,1,3,7,3,0.21242612600326538,0.4494093190363179,0.9290175139904022,0.0003220885992050171,0.00011992081999778748,0.0007918477058410645
all,scene_action,clean,60,0,B,1,3,7,4,0.019861582666635513,0.1408004278557371,0.7423141598701477,-0.0005674958229064941,0.00041678547859191895,0.0072553157806396484
all,scene_action,clean,60,0,B,1,3,7,5,-0.15628108382225037,0.5029053126335207,0.7984021306037903,0.0007309913635253906,0.0006425678730010986,-9.590387344360352e-05
all,scene_action,clean,60,0,B,1,3,7,6,-0.06123536825180054,0.624076913814186,0.6222095191478729,0.001020669937133789,0.0007893294095993042,0.0016771554946899414
all,scene_action,clean,60,0,B,1,3,7,7,0.28621748089790344,0.6450238813851676,0.3649095743894577,-0.0002211928367614746,-0.00017052888870239258,0.0033693313598632812
all,scene_action,clean,60,0,B,1,3,7,8,-0.12278705835342407,0.12824009157199853,0.9987316429615021,0.00016185641288757324,0.0002468228340148926,0.001328885555267334
all,scene_action,clean,60,0,B,1,3,7,9,-0.01891118288040161,0.5289803059235373,0.6534847319126129,0.00032955408096313477,0.00029584765434265137,0.002390563488006592
all,scene_action,clean,60,0,B,1,3,7,10,0.09716752171516418,1.2792557782417902,0.7692663967609406,0.0011220872402191162,0.0005450248718261719,0.0019133985042572021
all,scene_action,clean,60,0,B,1,3,7,11,-0.04711771011352539,0.8843367576803718,0.708995521068573,0.0006765425205230713,0.0008193254470825195,0.0011040866374969482
all,scene_action,clean,60,0,B,1,3,8,0,0.21015942096710205,0.7943229917499361,0.7369101941585541,3.618001937866211e-05,0.0005117654800415039,0.002197563648223877
all,scene_action,clean,60,0,B,1,3,8,1,0.05448335409164429,0.8644442464524473,0.5089564621448517,0.00031369924545288086,0.00023032724857330322,0.00040668249130249023
all,scene_action,clean,60,0,B,1,3,8,2,0.20747527480125427,0.8596494549949096,0.754805862903595,0.0010665357112884521,0.0014457255601882935,0.004339039325714111
all,scene_action,clean,60,0,B,1,3,8,3,0.3858034610748291,0.5529099727883883,0.6357656419277191,-0.00017249584197998047,9.149312973022461e-05,0.0018939375877380371
all,scene_action,clean,60,0,B,1,3,8,4,-0.48430120944976807,0.5453268331016954,0.6521414220333099,-0.00023126602172851562,-0.0001570582389831543,0.001640617847442627
all,scene_action,clean,60,0,B,1,3,8,5,-0.015273511409759521,0.20159465139459354,0.9353674948215485,-3.883242607116699e-05,2.9474496841430664e-05,0.0002378523349761963
all,scene_action,clean,60,0,B,1,3,8,6,-0.0058415234088897705,1.0432440213845013,0.9058845043182373,-0.0004550814628601074,-0.00016197562217712402,0.0020034611225128174
all,scene_action,clean,60,0,B,1,3,8,7,-0.16085344552993774,0.4231551596808047,0.4030345380306244,0.00024944543838500977,7.730722427368164e-05,-0.0019377171993255615
all,scene_action,clean,60,0,B,1,3,8,8,-0.10770168900489807,0.7401407759963681,0.5605402588844299,-0.00014910101890563965,0.0003173649311065674,-0.0003858804702758789
all,scene_action,clean,60,0,B,1,3,8,9,0.15722212195396423,0.7521112954859593,0.6491008996963501,0.00017410516738891602,0.0006610304117202759,0.0065288543701171875
all,scene_action,clean,60,0,B,1,3,8,10,-0.28467610478401184,0.5265114995333118,0.66214320063591,0.0008165538311004639,0.00048041343688964844,0.0009143948554992676
all,scene_action,clean,60,0,B,1,3,8,11,0.305475652217865,0.13696620221243794,0.6258832812309265,6.911158561706543e-05,0.0001335442066192627,0.00013703107833862305
all,scene_action,clean,60,0,B,1,3,9,0,-0.17835235595703125,0.4667938278647618,0.6607421636581421,-0.0004901289939880371,-0.0002111494541168213,0.0019821524620056152
all,scene_action,clean,60,0,B,1,3,9,1,-0.06535214185714722,0.2523830736938519,0.735744059085846,0.0004501938819885254,0.0009461641311645508,0.005293428897857666
all,scene_action,clean,60,0,B,1,3,9,2,-0.26156002283096313,0.7921182134632314,0.7337135672569275,-0.00020250678062438965,-0.00037679076194763184,0.0004895925521850586
all,scene_action,clean,60,0,B,1,3,9,3,-0.3254121243953705,0.6940866972216042,0.5247789323329926,9.196996688842773e-05,-0.00018852949142456055,0.00212937593460083
all,scene_action,clean,60,0,B,1,3,9,4,-0.0124245285987854,0.5184176609700264,0.8942461013793945,0.0005272328853607178,0.0008977502584457397,0.006207466125488281
all,scene_action,clean,60,0,B,1,3,9,5,0.0896143913269043,1.0263173343694945,0.7077921628952026,7.018446922302246e-05,0.0001036226749420166,-0.0003605484962463379
all,scene_action,clean,60,0,B,1,3,9,6,0.08450689911842346,0.8220374856317255,0.5830578207969666,-7.840991020202637e-05,-3.75211238861084e-05,-0.00015032291412353516
all,scene_action,clean,60,0,B,1,3,9,7,-0.1296892911195755,0.606874561831954,0.48581889271736145,0.0001398921012878418,0.0006727278232574463,0.0016226768493652344
all,scene_action,clean,60,0,B,1,3,9,8,0.3147541284561157,0.6823057549919396,0.6834856271743774,3.6776065826416016e-05,0.0007619112730026245,0.0005143284797668457
all,scene_action,clean,60,0,B,1,3,9,9,-0.1858101785182953,0.43131876570750294,0.5435383021831512,-8.404254913330078e-05,7.170438766479492e-05,0.0018082261085510254
all,scene_action,clean,60,0,B,1,3,9,10,0.13999557495117188,0.7168309311934637,0.5993343889713287,-0.0002499520778656006,-0.00011181831359863281,0.0007055997848510742
all,scene_action,clean,60,0,B,1,3,9,11,-0.14166852831840515,1.0385961437248241,0.7681004405021667,0.0014852583408355713,0.00038367509841918945,0.003066837787628174
all,scene_action,clean,60,0,B,1,3,10,0,-0.7656150162220001,0.3535969318517609,0.5742332339286804,0.000526726245880127,-9.991228580474854e-05,0.0014410614967346191
all,scene_action,clean,60,0,B,1,3,10,1,-0.1068853810429573,0.5077678580211462,0.4912082254886627,0.00037413835525512695,-0.00018861889839172363,-0.0001417398452758789
all,scene_action,clean,60,0,B,1,3,10,2,0.46642544865608215,0.8606526144972133,0.5956986546516418,0.0006740391254425049,0.0011695623397827148,0.0017850697040557861
all,scene_action,clean,60,0,B,1,3,10,3,0.5706094801425934,0.6771229989073388,0.45897945761680603,0.0005660355091094971,-0.00028264522552490234,0.004029214382171631
all,scene_action,clean,60,0,B,1,3,10,4,0.18631958961486816,0.5701362588021275,0.7547482252120972,0.0008320212364196777,0.00032132863998413086,0.0018175840377807617
all,scene_action,clean,60,0,B,1,3,10,5,0.1252012550830841,0.013301308048232725,0.7103933691978455,0.0005083978176116943,0.00039637088775634766,0.0007347762584686279
all,scene_action,clean,60,0,B,1,3,10,6,0.17280611395835876,0.26414324992197924,0.44405849277973175,0.0007118284702301025,0.0005807876586914062,0.004688918590545654
all,scene_action,clean,60,0,B,1,3,10,7,-0.05334624648094177,1.1170113504428638,0.7467744052410126,0.0003577768802642822,0.000547260046005249,0.005088448524475098
all,scene_action,clean,60,0,B,1,3,10,8,0.2931787967681885,0.9601480687379282,0.7216456830501556,0.0011754333972930908,0.0008801817893981934,0.0040351152420043945
all,scene_action,clean,60,0,B,1,3,10,9,-0.010927826166152954,0.4069762862976904,0.7587111592292786,0.0006760954856872559,0.0011202096939086914,-0.00024566054344177246
all,scene_action,clean,60,0,B,1,3,10,10,-0.5332205295562744,0.09820212492427251,0.6740584969520569,0.00037789344787597656,0.00023257732391357422,0.0005109608173370361
all,scene_action,clean,60,0,B,1,3,10,11,0.037935078144073486,0.4002108623252875,0.4113551527261734,0.0004474818706512451,0.0005955547094345093,0.0012897849082946777
all,scene_action,clean,60,0,B,1,3,11,0,-0.4702115058898926,0.4451198710600926,0.7411509156227112,0.00030940771102905273,0.00038000941276550293,-0.00047522783279418945
all,scene_action,clean,60,0,B,1,3,11,1,0.027329236268997192,0.4005226656716555,0.607771247625351,0.0002244710922241211,9.545683860778809e-05,-0.0008022189140319824
all,scene_action,clean,60,0,B,1,3,11,2,0.09189125895500183,0.8712037973761281,0.5275396704673767,-0.00018289685249328613,0.00010754168033599854,0.0007948875427246094
all,scene_action,clean,60,0,B,1,3,11,3,0.041149795055389404,0.6851096593495514,0.509429857134819,-0.00012984871864318848,0.00013205409049987793,0.0003661513328552246
all,scene_action,clean,60,0,B,1,3,11,4,-0.2946101725101471,0.7590326102820688,0.492092490196228,6.0617923736572266e-05,-0.00019772350788116455,0.00022399425506591797
all,scene_action,clean,60,0,B,1,3,11,5,0.4002589285373688,0.7800459222963994,0.5498670935630798,9.578466415405273e-05,-0.00026530027389526367,0.002486586570739746
all,scene_action,clean,60,0,B,1,3,11,6,0.08707860112190247,0.24104533203602863,0.7973456680774689,0.0003700852394104004,0.00014829635620117188,2.232193946838379e-05
all,scene_action,clean,60,0,B,1,3,11,7,0.04832234978675842,0.5242054849286161,0.7536145746707916,-0.00030753016471862793,-5.900859832763672e-06,0.0009523928165435791
all,scene_action,clean,60,0,B,1,3,11,8,0.14601267874240875,0.903600774765177,0.6594349443912506,0.00015184283256530762,0.00037926435470581055,0.003711104393005371
all,scene_action,clean,60,0,B,1,3,11,9,-0.3396701514720917,0.7771806514468527,0.6454772651195526,0.00023704767227172852,0.000551864504814148,-0.0010527968406677246
all,scene_action,clean,60,0,B,1,3,11,10,0.16500675678253174,1.1769732011818632,0.8124132454395294,-0.00013136863708496094,0.00020819902420043945,0.004045397043228149
all,scene_action,clean,60,0,B,1,3,11,11,0.40789905190467834,0.6957808756458912,0.735325038433075,0.0005964934825897217,0.000553622841835022,-0.0003044605255126953
all,scene_action,clean,60,0,B,1,3,12,0,-0.6446332633495331,0.48823524562731857,0.36084872484207153,0.0003618299961090088,-4.89354133605957e-05,-0.00023317337036132812
all,scene_action,clean,60,0,B,1,3,12,1,0.6382663547992706,0.7245642163968642,0.6410185992717743,-0.00020968914031982422,-4.363059997558594e-05,0.002108633518218994
all,scene_action,clean,60,0,B,1,3,12,2,-0.2277432456612587,0.665760873087998,0.6244430243968964,0.00021256506443023682,-3.090128302574158e-05,0.0016823410987854004
all,scene_action,clean,60,0,B,1,3,12,3,0.18524041771888733,0.7401306201193874,0.7879486382007599,0.00022280216217041016,0.0004936456680297852,-0.001990973949432373
all,scene_action,clean,60,0,B,1,3,12,4,-0.041152119636535645,0.8326542200161287,0.5628407299518585,0.0002525746822357178,2.1249055862426758e-05,0.0007741749286651611
all,scene_action,clean,60,0,B,1,3,12,5,-0.10430407524108887,0.6668419180679488,0.7203936278820038,2.60770320892334e-05,0.00031453371047973633,0.0014871954917907715
all,scene_action,clean,60,0,B,1,3,12,6,-0.16390445828437805,0.9137651951904598,0.32121604681015015,-4.914402961730957e-05,-0.0002829432487487793,0.0008809566497802734
all,scene_action,clean,60,0,B,1,3,12,7,0.26639872789382935,0.5899428159344211,0.3278707414865494,0.00010827183723449707,-3.0338764190673828e-05,0.000760495662689209
all,scene_action,clean,60,0,B,1,3,12,8,0.11542722582817078,0.2926105316198646,0.4825274646282196,0.0004796832799911499,0.0005689524114131927,-8.016824722290039e-05
all,scene_action,clean,60,0,B,1,3,12,9,0.19369490444660187,0.5955849150190695,0.3136959671974182,-6.556510925292969e-07,-0.0005345940589904785,-0.0007300376892089844
all,scene_action,clean,60,0,B,1,3,12,10,-0.0451284795999527,0.21891749654436532,0.7424752712249756,-0.0004954636096954346,0.0003615915775299072,0.0013585686683654785
all,scene_action,clean,60,0,B,1,3,12,11,0.5127197206020355,0.6990212274482841,0.3898773044347763,0.0003814697265625,-8.842349052429199e-05,0.003148794174194336
all,scene_action,clean,60,0,B,1,3,13,0,-0.057044267654418945,0.7817304252444475,0.5442177951335907,-1.1622905731201172e-05,-0.0002579689025878906,0.0004169344902038574
